feats:a5e-ag_ace-driver,feats,a5e-ag_ace-driver,Ace Driver,https://api.open5e.com/v2/feats/a5e-ag_ace-driver/,a5e-ag,Adventurer's Guide,"{""benefits"": [{""desc"": ""You gain an expertise die on ability checks made to drive or pilot a vehicle.""}, {""desc"": ""While piloting a vehicle, you can use your reaction to take the Brake or Maneuver vehicle actions.""}, {""desc"": ""A vehicle you load can carry 25% more cargo than normal.""}, {""desc"": ""Vehicles you are piloting only suffer a malfunction when reduced to 25% of their hit points, not 50%. In addition, when the vehicle does suffer a malfunction, you roll twice on the maneuver table and choose which die to use for the result.""}, {""desc"": ""Vehicles you are piloting gain a bonus to their Armor Class equal to half your proficiency bonus.""}, {""desc"": ""When you Brake, you can choose to immediately stop the vehicle without traveling half of its movement speed directly forward.""}], ""desc"": ""You are a virtuoso of driving and piloting vehicles, able to push them beyond their normal limits and maneuver them with fluid grace through hazardous situations. You gain the following benefits:"", ""document"": {""display_name"": ""Adventurer's Guide"", ""gamesystem"": {""key"": ""a5e"", ""name"": ""Advanced 5th Edition"", ""url"": ""https://api.open5e.com/v2/gamesystems/a5e/""}, ""key"": ""a5e-ag"", ""name"": ""Adventurer's Guide"", ""permalink"": ""https://a5esrd.com/a5esrd"", ""publisher"": {""key"": ""en-publishing"", ""name"": ""EN Publishing"", ""url"": ""https://api.open5e.com/v2/publishers/en-publishing/""}}, ""has_prerequisite"": true, ""key"": ""a5e-ag_ace-driver"", ""name"": ""Ace Driver"", ""prerequisite"": ""Proficiency with a type of vehicle"", ""type"": ""GENERAL"", ""url"": ""https://api.open5e.com/v2/feats/a5e-ag_ace-driver/""}",,901ee96fcd804b003df8e3952afee6c3395dba0390ed30daa235d8155a894306,2025-11-24T04:45:45.721939Z
feats:a5e-ag_athletic,feats,a5e-ag_athletic,Athletic,https://api.open5e.com/v2/feats/a5e-ag_athletic/,a5e-ag,Adventurer's Guide,"{""benefits"": [{""desc"": ""Your Strength or Dexterity score increases by 1, to a maximum of 20.""}, {""desc"": ""When you are prone, standing up uses only 5 feet of your movement (instead of half).""}, {""desc"": ""Your speed is not halved from climbing.""}, {""desc"": ""You can make a running long jump or a running high jump after moving 5 feet on foot (instead of 10 feet).""}], ""desc"": ""Your enhanced physical training grants you the following benefits:"", ""document"": {""display_name"": ""Adventurer's Guide"", ""gamesystem"": {""key"": ""a5e"", ""name"": ""Advanced 5th Edition"", ""url"": ""https://api.open5e.com/v2/gamesystems/a5e/""}, ""key"": ""a5e-ag"", ""name"": ""Adventurer's Guide"", ""permalink"": ""https://a5esrd.com/a5esrd"", ""publisher"": {""key"": ""en-publishing"", ""name"": ""EN Publishing"", ""url"": ""https://api.open5e.com/v2/publishers/en-publishing/""}}, ""has_prerequisite"": false, ""key"": ""a5e-ag_athletic"", ""name"": ""Athletic"", ""prerequisite"": """", ""type"": ""GENERAL"", ""url"": ""https://api.open5e.com/v2/feats/a5e-ag_athletic/""}",,c6e50a7b6e1fca4e7296fe4f6f190581d58f9e504bf1eda0636d089b0fafbcba,2025-11-24T04:45:45.721939Z
feats:a5e-ag_attentive,feats,a5e-ag_attentive,Attentive,https://api.open5e.com/v2/feats/a5e-ag_attentive/,a5e-ag,Adventurer's Guide,"{""benefits"": [{""desc"": ""When rolling initiative you gain a +5 bonus.""}, {""desc"": ""You can only be surprised if you are unconscious. A creature attacking you does not gain advantage from being hidden from you or unseen by you.""}], ""desc"": ""Always aware of your surroundings, you gain the following benefits:"", ""document"": {""display_name"": ""Adventurer's Guide"", ""gamesystem"": {""key"": ""a5e"", ""name"": ""Advanced 5th Edition"", ""url"": ""https://api.open5e.com/v2/gamesystems/a5e/""}, ""key"": ""a5e-ag"", ""name"": ""Adventurer's Guide"", ""permalink"": ""https://a5esrd.com/a5esrd"", ""publisher"": {""key"": ""en-publishing"", ""name"": ""EN Publishing"", ""url"": ""https://api.open5e.com/v2/publishers/en-publishing/""}}, ""has_prerequisite"": false, ""key"": ""a5e-ag_attentive"", ""name"": ""Attentive"", ""prerequisite"": """", ""type"": ""GENERAL"", ""url"": ""https://api.open5e.com/v2/feats/a5e-ag_attentive/""}",,574cd599dbc6a7877842001c41ab13ce0e95caa517ded2e1d9905b1ea8c8c435,2025-11-24T04:45:45.721939Z
feats:a5e-ag_battle-caster,feats,a5e-ag_battle-caster,Battle Caster,https://api.open5e.com/v2/feats/a5e-ag_battle-caster/,a5e-ag,Adventurer's Guide,"{""benefits"": [{""desc"": ""You gain a 1d6 expertise die on concentration checks to maintain spells you have cast.""}, {""desc"": ""While wielding weapons and shields, you may cast spells with a seen component.""}, {""desc"": ""Instead of making an opportunity attack with a weapon, you may use your reaction to cast a spell with a casting time of 1 action. The spell must be one that only targets that creature.""}], ""desc"": ""You're comfortable casting, even in the chaos of battle."", ""document"": {""display_name"": ""Adventurer's Guide"", ""gamesystem"": {""key"": ""a5e"", ""name"": ""Advanced 5th Edition"", ""url"": ""https://api.open5e.com/v2/gamesystems/a5e/""}, ""key"": ""a5e-ag"", ""name"": ""Adventurer's Guide"", ""permalink"": ""https://a5esrd.com/a5esrd"", ""publisher"": {""key"": ""en-publishing"", ""name"": ""EN Publishing"", ""url"": ""https://api.open5e.com/v2/publishers/en-publishing/""}}, ""has_prerequisite"": true, ""key"": ""a5e-ag_battle-caster"", ""name"": ""Battle Caster"", ""prerequisite"": ""Requires the ability to cast at least one spell of 1st-level or higher"", ""type"": ""GENERAL"", ""url"": ""https://api.open5e.com/v2/feats/a5e-ag_battle-caster/""}",,778fa4b8473a46bd415a6f492a087137d0399693adaee27f1e1f3a219c292d78,2025-11-24T04:45:45.721939Z
feats:a5e-ag_brutal-attack,feats,a5e-ag_brutal-attack,Brutal Attack,https://api.open5e.com/v2/feats/a5e-ag_brutal-attack/,a5e-ag,Adventurer's Guide,"{""benefits"": [{""desc"": ""After making a melee attack, you may reroll any weapon damage and choose the better result. This feat can be used no more than once per turn.""}], ""desc"": ""After making a melee attack, you may reroll any weapon damage and choose the better result. This feat can be used no more than once per turn."", ""document"": {""display_name"": ""Adventurer's Guide"", ""gamesystem"": {""key"": ""a5e"", ""name"": ""Advanced 5th Edition"", ""url"": ""https://api.open5e.com/v2/gamesystems/a5e/""}, ""key"": ""a5e-ag"", ""name"": ""Adventurer's Guide"", ""permalink"": ""https://a5esrd.com/a5esrd"", ""publisher"": {""key"": ""en-publishing"", ""name"": ""EN Publishing"", ""url"": ""https://api.open5e.com/v2/publishers/en-publishing/""}}, ""has_prerequisite"": false, ""key"": ""a5e-ag_brutal-attack"", ""name"": ""Brutal Attack"", ""prerequisite"": """", ""type"": ""GENERAL"", ""url"": ""https://api.open5e.com/v2/feats/a5e-ag_brutal-attack/""}",,7c80bb5e1531a263b1a10b4d1a70b853ba93bad58b1f93192601c330ee98f56a,2025-11-24T04:45:45.721939Z
feats:a5e-ag_bull-rush,feats,a5e-ag_bull-rush,Bull Rush,https://api.open5e.com/v2/feats/a5e-ag_bull-rush/,a5e-ag,Adventurer's Guide,"{""benefits"": [{""desc"": ""After dashing (with the Dash Action) at least ten feet towards a foe, you may perform a bonus action to select one of the following options.\r\n**Attack.** Make one melee weapon attack, dealing an extra 5 damage on a hit. \r\n**Shove.** Use the Shove maneuver, pushing the target 10 feet directly away on a success.""}], ""desc"": ""Your headlong rush devastates your foes. After dashing (with the Dash Action) at least ten feet towards a foe, you may perform a bonus action to select one of the following options.\r\n**Attack.** Make one melee weapon attack, dealing an extra 5 damage on a hit. \r\n**Shove.** Use the Shove maneuver, pushing the target 10 feet directly away on a success."", ""document"": {""display_name"": ""Adventurer's Guide"", ""gamesystem"": {""key"": ""a5e"", ""name"": ""Advanced 5th Edition"", ""url"": ""https://api.open5e.com/v2/gamesystems/a5e/""}, ""key"": ""a5e-ag"", ""name"": ""Adventurer's Guide"", ""permalink"": ""https://a5esrd.com/a5esrd"", ""publisher"": {""key"": ""en-publishing"", ""name"": ""EN Publishing"", ""url"": ""https://api.open5e.com/v2/publishers/en-publishing/""}}, ""has_prerequisite"": false, ""key"": ""a5e-ag_bull-rush"", ""name"": ""Bull Rush"", ""prerequisite"": """", ""type"": ""GENERAL"", ""url"": ""https://api.open5e.com/v2/feats/a5e-ag_bull-rush/""}",,31d5e3bace84d65d3c7a14bc92efafc12d45370f9fbafca70d977663717708d6,2025-11-24T04:45:45.721939Z
feats:a5e-ag_combat-thievery,feats,a5e-ag_combat-thievery,Combat Thievery,https://api.open5e.com/v2/feats/a5e-ag_combat-thievery/,a5e-ag,Adventurer's Guide,"{""benefits"": [{""desc"": ""You gain proficiency with the Deceptive Stance and Painful Pickpocket maneuvers, and do not have to spend exertion to activate them.""}, {""desc"": ""You gain an expertise die on Sleight of Hand checks.""}], ""desc"": ""You know how to trade blows for more than inflicting harm."", ""document"": {""display_name"": ""Adventurer's Guide"", ""gamesystem"": {""key"": ""a5e"", ""name"": ""Advanced 5th Edition"", ""url"": ""https://api.open5e.com/v2/gamesystems/a5e/""}, ""key"": ""a5e-ag"", ""name"": ""Adventurer's Guide"", ""permalink"": ""https://a5esrd.com/a5esrd"", ""publisher"": {""key"": ""en-publishing"", ""name"": ""EN Publishing"", ""url"": ""https://api.open5e.com/v2/publishers/en-publishing/""}}, ""has_prerequisite"": false, ""key"": ""a5e-ag_combat-thievery"", ""name"": ""Combat Thievery"", ""prerequisite"": """", ""type"": ""GENERAL"", ""url"": ""https://api.open5e.com/v2/feats/a5e-ag_combat-thievery/""}",,83ebdb8e5fc5943ae3d091db29fe278f688b91926822f51f250537afef975dd8,2025-11-24T04:45:45.721939Z
feats:a5e-ag_covert-training,feats,a5e-ag_covert-training,Covert Training,https://api.open5e.com/v2/feats/a5e-ag_covert-training/,a5e-ag,Adventurer's Guide,"{""benefits"": [{""desc"": ""You gain proficiency with thieves' tools, the poisoner's kit, or a rare weapon with the stealthy property.""}, {""desc"": ""You gain two skill tricks of your choice from the rogue class.""}], ""desc"": ""You have absorbed some of the lessons of the world of spies, criminals, and others who operate in the shadows. You gain the following benefits:"", ""document"": {""display_name"": ""Adventurer's Guide"", ""gamesystem"": {""key"": ""a5e"", ""name"": ""Advanced 5th Edition"", ""url"": ""https://api.open5e.com/v2/gamesystems/a5e/""}, ""key"": ""a5e-ag"", ""name"": ""Adventurer's Guide"", ""permalink"": ""https://a5esrd.com/a5esrd"", ""publisher"": {""key"": ""en-publishing"", ""name"": ""EN Publishing"", ""url"": ""https://api.open5e.com/v2/publishers/en-publishing/""}}, ""has_prerequisite"": false, ""key"": ""a5e-ag_covert-training"", ""name"": ""Covert Training"", ""prerequisite"": """", ""type"": ""GENERAL"", ""url"": ""https://api.open5e.com/v2/feats/a5e-ag_covert-training/""}",,64c5589d915b0ee12c5693c859281e380b4b5e33b7eb3d06e0d5a3f4d547a585,2025-11-24T04:45:45.721939Z
feats:a5e-ag_crafting-expert,feats,a5e-ag_crafting-expert,Crafting Expert,https://api.open5e.com/v2/feats/a5e-ag_crafting-expert/,a5e-ag,Adventurer's Guide,"{""benefits"": [{""desc"": ""Choose one of the following types of crafted item: armor, engineered items, potions, rings and rods, staves and wands, weapons, wondrous items.\r\n\r\nThis feat can be selected multiple times, choosing a different type of crafted item each time.""}, {""desc"": ""You gain advantage on checks made to craft, maintain, and repair that type of item.""}, {""desc"": ""You gain an expertise die on checks made to craft, maintain, and repair items.""}, {""desc"": ""You gain proficiency with two tools of your choice.""}], ""desc"": ""You have devoted time to studying and practicing the art of crafting, gaining the following benefits:"", ""document"": {""display_name"": ""Adventurer's Guide"", ""gamesystem"": {""key"": ""a5e"", ""name"": ""Advanced 5th Edition"", ""url"": ""https://api.open5e.com/v2/gamesystems/a5e/""}, ""key"": ""a5e-ag"", ""name"": ""Adventurer's Guide"", ""permalink"": ""https://a5esrd.com/a5esrd"", ""publisher"": {""key"": ""en-publishing"", ""name"": ""EN Publishing"", ""url"": ""https://api.open5e.com/v2/publishers/en-publishing/""}}, ""has_prerequisite"": false, ""key"": ""a5e-ag_crafting-expert"", ""name"": ""Crafting Expert"", ""prerequisite"": """", ""type"": ""GENERAL"", ""url"": ""https://api.open5e.com/v2/feats/a5e-ag_crafting-expert/""}",,be484f00230a9f10134a7c2bcbe4a8f5e5960e53926a0c5792d459d812833ff2,2025-11-24T04:45:45.721939Z
feats:a5e-ag_crossbow-expertise,feats,a5e-ag_crossbow-expertise,Crossbow Expertise,https://api.open5e.com/v2/feats/a5e-ag_crossbow-expertise/,a5e-ag,Adventurer's Guide,"{""benefits"": [{""desc"": ""If proficient with a crossbow, you ignore its loading property.""}, {""desc"": ""You do not have disadvantage on ranged attack rolls from being within 5 feet of a hostile creature.""}, {""desc"": ""When you attack with a one-handed weapon using the Attack action, you can use a bonus action to attack with a hand crossbow wielded in your off-hand.""}], ""desc"": """", ""document"": {""display_name"": ""Adventurer's Guide"", ""gamesystem"": {""key"": ""a5e"", ""name"": ""Advanced 5th Edition"", ""url"": ""https://api.open5e.com/v2/gamesystems/a5e/""}, ""key"": ""a5e-ag"", ""name"": ""Adventurer's Guide"", ""permalink"": ""https://a5esrd.com/a5esrd"", ""publisher"": {""key"": ""en-publishing"", ""name"": ""EN Publishing"", ""url"": ""https://api.open5e.com/v2/publishers/en-publishing/""}}, ""has_prerequisite"": false, ""key"": ""a5e-ag_crossbow-expertise"", ""name"": ""Crossbow Expertise"", ""prerequisite"": """", ""type"": ""GENERAL"", ""url"": ""https://api.open5e.com/v2/feats/a5e-ag_crossbow-expertise/""}",,a82447e459e5230f1d65e1f4a2ccbf87fc68ba53fdf536080b1941fb95d8a9c6,2025-11-24T04:45:45.721939Z
