items:aberrant-agreement,items,aberrant-agreement,Aberrant Agreement,https://api.open5e.com/v1/magicitems/aberrant-agreement/,vom,Vault of Magic,"{""desc"": ""This long scroll bears strange runes and seals of eldritch powers. When you use an action to present this scroll to an aberration whose Challenge Rating is equal to or less than your level, the binding powers of the scroll compel it to listen to you. You can then attempt to strike a bargain with the aberration, negotiating a service from it in exchange for a reward. The aberration is under no compulsion to strike the bargain; it is compelled only to parley long enough for you to present a bargain and allow for negotiations. If you or your allies attack or otherwise attempt to harm the aberration, the truce is broken, and the creature can act normally. If the aberration refuses the offer, it is free to take any actions it wishes. Should you and the aberration reach an agreement that is satisfactory to both parties, you must sign the agreement and have the aberration do likewise (or make its mark, if it has no form of writing). The writing on the scroll changes to reflect the terms of the agreement struck. The magic of the charter holds both you and the aberration to the agreement until its service is rendered and the reward paid, at which point the scroll blackens and crumbles to dust. An aberration's thinking is alien to most humanoids, and vaguely worded contracts may result in unintended consequences, as the creature may have different thoughts as to how to best meet the goal. If either party breaks the bargain, that creature immediately takes 10d6 psychic damage, and the charter is destroyed, ending the contract."", ""document__slug"": ""vom"", ""document__title"": ""Vault of Magic"", ""document__url"": ""https://koboldpress.com/kpstore/product/vault-of-magic-for-5th-edition/"", ""name"": ""Aberrant Agreement"", ""rarity"": ""rare"", ""requires_attunement"": """", ""slug"": ""aberrant-agreement"", ""type"": ""Scroll""}",,e6ca63b286f75c6fadc0aeb2f0b6ec3f0b1f62b538ec6945574e9489f4682178,2025-11-24T04:45:57.630595Z
items:absurdist-web-a5e,items,absurdist-web-a5e,Absurdist Web,https://api.open5e.com/v1/magicitems/absurdist-web-a5e/,a5e,Level Up Advanced 5e,"{""desc"": ""When you try to unfold this bed sheet-sized knot of spidersilk, you occasionally unearth a long-dead sparrow or a cricket that waves thanks before hopping away. It\u2019s probably easier just to wad it up and stick it in your pocket. The interior of this ball of web is an extradimensional space equivalent to a 10-foot cube. To place things into this space you must push it into the web, so it cannot hold liquids or gasses. You can only retrieve items you know are inside, making it excellent for smuggling. Retrieving items takes at least 2 actions (or more for larger objects) and things like loose coins tend to get lost inside it. No matter how full, the web never weighs more than a half pound.\n\nA creature attempting to divine the contents of the web via magic must first succeed on a DC 28 Arcana check which can only be attempted once between _long rests_ .\n\nAny creature placed into the extradimensional space is placed into stasis for up to a month, needing no food or water but still healing at a natural pace. Dead creatures in the web do not decay. If a living creature is not freed within a month, it is shunted from the web and appears beneath a large spider web 1d6 miles away in the real world."", ""document__slug"": ""a5e"", ""document__title"": ""Level Up Advanced 5e"", ""document__url"": ""https://a5esrd.com/a5esrd"", ""name"": ""Absurdist Web"", ""rarity"": ""Very Rare"", ""requires_attunement"": """", ""slug"": ""absurdist-web-a5e"", ""type"": ""Wondrous Item""}",,114f88e7ad905e2588892291a0deaee9680e9135759e781699a692d1b5101395,2025-11-24T04:45:57.630595Z
items:accursed-idol,items,accursed-idol,Accursed Idol,https://api.open5e.com/v1/magicitems/accursed-idol/,vom,Vault of Magic,"{""desc"": ""Carved from a curious black stone of unknown origin, this small totem is fashioned in the macabre likeness of a Great Old One. While attuned to the idol and holding it, you gain the following benefits:\n- You can speak, read, and write Deep Speech.\n- You can use an action to speak the idol's command word and send otherworldly spirits to whisper in the minds of up to three creatures you can see within 30 feet of you. Each target must make a DC 13 Charisma saving throw. On a failed save, a creature takes 2d6 psychic damage and is frightened of you for 1 minute. On a successful save, a creature takes half as much damage and isn't frightened. If a target dies from this damage or while frightened, the otherworldly spirits within the idol are temporarily sated, and you don't suffer the effects of the idol's Otherworldly Whispers property at the next dusk. Once used, this property of the idol can't be used again until the next dusk.\n- You can use an action to cast the augury spell from the idol. The idol can't be used this way again until the next dusk."", ""document__slug"": ""vom"", ""document__title"": ""Vault of Magic"", ""document__url"": ""https://koboldpress.com/kpstore/product/vault-of-magic-for-5th-edition/"", ""name"": ""Accursed Idol"", ""rarity"": ""uncommon"", ""requires_attunement"": ""requires attunement"", ""slug"": ""accursed-idol"", ""type"": ""Wondrous item""}",,8a33ba1245f5d2fb78c20145468c46dc54b90e5e338d8200ea307d4b2c40f751,2025-11-24T04:45:57.630595Z
items:adamantine-armor,items,adamantine-armor,Adamantine Armor,https://api.open5e.com/v1/magicitems/adamantine-armor/,wotc-srd,5e Core Rules,"{""desc"": ""This suit of armor is reinforced with adamantine, one of the hardest substances in existence. While you're wearing it, any critical hit against you becomes a normal hit."", ""document__slug"": ""wotc-srd"", ""document__title"": ""5e Core Rules"", ""document__url"": ""http://dnd.wizards.com/articles/features/systems-reference-document-srd"", ""name"": ""Adamantine Armor"", ""rarity"": ""uncommon"", ""requires_attunement"": """", ""slug"": ""adamantine-armor"", ""type"": ""Armor (medium or heavy)""}",,9e12a564f8facc3a569e8ce54d859ed69cb55e6b4d26ac82d643292877076ec3,2025-11-24T04:45:57.630595Z
items:aegis-of-the-eternal-moon-a5e,items,aegis-of-the-eternal-moon-a5e,Aegis of the Eternal Moon,https://api.open5e.com/v1/magicitems/aegis-of-the-eternal-moon-a5e/,a5e,Level Up Advanced 5e,"{""desc"": ""The circular surface of this gleaming silver shield is marked by dents and craters making it reminiscent of a full moon. While holding this medium shield, you gain a magical +1 bonus to AC. This item has 3 charges and regains 1 charge each night at moonrise. \n\nWhile this shield is equipped, you may expend 1 charge as an action to cast _moonbeam_ , with the following exceptions: the spell manifests as a line of moonlight 10 feet long and 5 feet wide emanating from the shield, and you may move the beam by moving the shield (no action required). When the first charge is expended, the shield fades to the shape of a gibbous moon and loses its magical +1 bonus to AC. When the second charge is expended, the shield fades to the shape of a crescent moon and becomes a light shield, granting only a +1 bonus to AC. When the final charge is expended, the shield fades away completely, leaving behind its polished silver handle. When the shield regains charges, it reforms according to how many charges it has remaining."", ""document__slug"": ""a5e"", ""document__title"": ""Level Up Advanced 5e"", ""document__url"": ""https://a5esrd.com/a5esrd"", ""name"": ""Aegis of the Eternal Moon"", ""rarity"": ""Very Rare"", ""requires_attunement"": ""requires attunement"", ""slug"": ""aegis-of-the-eternal-moon-a5e"", ""type"": ""Armor""}",,2aaa277db96154140facfa26fdd6cb7ca05d6f253ca52a24476bfc60d5115e87,2025-11-24T04:45:57.630595Z
items:aerodite-the-autumn-queens-true-name-a5e,items,aerodite-the-autumn-queens-true-name-a5e,Aerodite the Autumn Queen���s True Name,https://api.open5e.com/v1/magicitems/aerodite-the-autumn-queens-true-name-a5e/,a5e,Level Up Advanced 5e,"{""desc"": ""This slip of parchment contains the magically bound name \u201cAiry Nightengale\u201d surrounded by shifting autumn leaves. While you are attuned to it, you can use a bonus action to invoke the name on this parchment to summon a vision of a powerful _archfey_  beside you for 1 minute. Airy acts catty and dismissive but mellows with flattery. Once a vision is summoned in this way, it cannot be summoned again for the next 24 hours.\n\nYou can use an action to verbally direct the vision to do any of the following: \n\n* Perform minor acts of nature magic (as _druidcraft_ ).\n* Whisper charming words to a target creature within 5 feet. Creatures whispered to in this way must make a DC 13 Charisma _saving throw_ , on a failed save targets become _charmed_  by the vision until the end of their next turn, treating the vision and you as friendly allies.\n* Bestow a magical fly speed of 10 feet on a creature within 5 feet for as long as the vision remains.\n\nAlternatively, as an action while the vision is summoned you can agree to revoke your claim on Aerodite in exchange for her direct assistance. When you do so the parchment disappears in a flurry of autumn leaves, and for the next minute the figment transforms into an alluring vision of the Dreaming at a point you choose within 60 feet (as __hypnotic pattern_ , save DC 13). Once you have revoked your claim in this way, you can never invoke Aerodite\u2019s true name again."", ""document__slug"": ""a5e"", ""document__title"": ""Level Up Advanced 5e"", ""document__url"": ""https://a5esrd.com/a5esrd"", ""name"": ""Aerodite the Autumn Queen\u2019s True Name"", ""rarity"": ""Uncommon"", ""requires_attunement"": ""requires attunement"", ""slug"": ""aerodite-the-autumn-queens-true-name-a5e"", ""type"": ""Wondrous Item""}",,3018e18bcd462f2c054e25fc379e61db21f2ba89e6ed07a9458793f6cf2cd10f,2025-11-24T04:45:57.630595Z
items:agile-armor,items,agile-armor,Agile Armor,https://api.open5e.com/v1/magicitems/agile-armor/,vom,Vault of Magic,"{""desc"": ""This magically enhanced armor is less bulky than its nonmagical version. While wearing a suit of medium agile armor, the maximum Dexterity modifier you can add to determine your Armor Class is 3, instead of 2. While wearing a suit of heavy agile armor, the maximum Dexterity modifier you can add to determine your Armor Class is 1, instead of 0."", ""document__slug"": ""vom"", ""document__title"": ""Vault of Magic"", ""document__url"": ""https://koboldpress.com/kpstore/product/vault-of-magic-for-5th-edition/"", ""name"": ""Agile Armor"", ""rarity"": ""common"", ""requires_attunement"": """", ""slug"": ""agile-armor"", ""type"": ""Armor""}",,678108c13ef08a60717a8ea24194e9b376f870c0b98436484dabe89bc0a02d51,2025-11-24T04:45:57.630595Z
items:air-charm-a5e,items,air-charm-a5e,Air Charm,https://api.open5e.com/v1/magicitems/air-charm-a5e/,a5e,Level Up Advanced 5e,"{""desc"": ""While wearing this charm you can hold your breath for an additional 10 minutes, or you can break the charm to release its power, destroying it to activate one of the following effects.\n\n* **Flight**: Cast __fly ._\n* **Float**: Cast _feather fall_ .\n* **Whirl**: Cast __whirlwind kick_  (+7 spell attack bonus, spell save DC 15).\n\n**Curse**. Releasing the charm\u2019s power attracts the attention of a _djinni_  who seeks you out to request a favor."", ""document__slug"": ""a5e"", ""document__title"": ""Level Up Advanced 5e"", ""document__url"": ""https://a5esrd.com/a5esrd"", ""name"": ""Air Charm"", ""rarity"": ""Uncommon"", ""requires_attunement"": """", ""slug"": ""air-charm-a5e"", ""type"": ""Wondrous Item""}",,0e9d41ffd80804f469eada808fe2b573b7d5a3b9ccf3eb78c4cdd0e7172cde81,2025-11-24T04:45:57.630595Z
items:air-seed,items,air-seed,Air Seed,https://api.open5e.com/v1/magicitems/air-seed/,vom,Vault of Magic,"{""desc"": ""This plum-sized, nearly spherical sandstone is imbued with a touch of air magic. Typically, 1d4 + 4 air seeds are found together. You can use an action to throw the seed up to 60 feet. The seed explodes on impact and is destroyed. When it explodes, the seed releases a burst of fresh, breathable air, and it disperses gas or vapor and extinguishes candles, torches, and similar unprotected flames within a 10-foot radius of where the seed landed. Each suffocating or choking creature within a 10-foot radius of where the seed landed gains a lung full of air, allowing the creature to hold its breath for 5 minutes. If you break the seed while underwater, each creature within a 10-foot radius of where you broke the seed gains a lung full of air, allowing the creature to hold its breath for 5 minutes."", ""document__slug"": ""vom"", ""document__title"": ""Vault of Magic"", ""document__url"": ""https://koboldpress.com/kpstore/product/vault-of-magic-for-5th-edition/"", ""name"": ""Air Seed"", ""rarity"": ""uncommon"", ""requires_attunement"": """", ""slug"": ""air-seed"", ""type"": ""Wondrous item""}",,b4953a548d9376f3543c2d5c032168693bfef8e3519bce5f61f88e1aa69c8040,2025-11-24T04:45:57.630595Z
items:akaasit-blade,items,akaasit-blade,Akaasit Blade,https://api.open5e.com/v1/magicitems/akaasit-blade/,vom,Vault of Magic,"{""desc"": ""You gain a +1 bonus to attack and damage rolls made with this magic weapon. This dagger is crafted from the arm blade of a defeated Akaasit (see Tome of Beasts 2). You can use an action to activate a small measure of prescience within the dagger for 1 minute. If you are attacked by a creature you can see within 5 feet of you while this effect is active, you can use your reaction to make one attack with this dagger against the attacker. If your attack hits, the dagger loses its prescience, and its prescience can't be activated again until the next dawn."", ""document__slug"": ""vom"", ""document__title"": ""Vault of Magic"", ""document__url"": ""https://koboldpress.com/kpstore/product/vault-of-magic-for-5th-edition/"", ""name"": ""Akaasit Blade"", ""rarity"": ""rare"", ""requires_attunement"": """", ""slug"": ""akaasit-blade"", ""type"": ""Weapon""}",,8efd99c19995d435249b89eea9184d6627bcc394488d863be211d4625747a105,2025-11-24T04:45:57.630595Z
